Course Code,Section,Credits,Title,Professor,Days,Start Time,End Time,Begin Date,End Date,Location,Building,Room,Comment,SOPHIA,Via Viking,Signature,Foundational Area or Knowledge Area,Comp 1,Comp 2
LALC 3970,A,4,(Re)Conquering Iberia,Michael Rueter,TR,9:25 AM,10:40 AM,08/26/2026,12/11/2026,MAIN,HUM,319,,,,,,,
LATN 1101,A,3,Elementary Latin I,Rocki Wentzel,MWF,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,HUM,320,,L1,,,,,
LEAD 5890,A,1,International Leadership Immersion:,James Arthur Sturdevant,,12:00 AM,12:00 AM,10/09/2026,10/18/2026,MAIN,ABRD,,,,,,,,
LEAD 6201,A,1,Leadship Sem I,James Arthur Sturdevant,R,6:30 PM,9:30 PM,08/26/2026,12/11/2026,MAIN,UWC,,,,,,,,
LEAD 6210,A,3,Ethical Leadership,James Arthur Sturdevant,R,6:30 PM,9:30 PM,08/26/2026,10/09/2026,MAIN,MC,101,,,,,,,
LEAD 6230,A,3,Leadership and the Law,Justin Clarke,T,6:30 PM,9:30 PM,08/26/2026,10/09/2026,MAIN,MC,101,,,,,,,
LEAD 6240,A,3,Creating and Executing Strategy,Diogo A Seixas,R,6:30 PM,9:30 PM,10/15/2026,12/11/2026,MAIN,MC,101,,,,,,,
LEAD 6950,A,3,Practicum in MBA & Ldrshp,James Arthur Sturdevant,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
MATH 1000,A,2,STEM Scholr Modelng&Vocatn (WB2),Nathan Conrad Grau,TR,10:50 AM,11:40 AM,08/26/2026,12/11/2026,MAIN,FSC,113A,,WB,Foundational,,Well-Being,,
MATH 1010,A,3,Quantitative Reasoning,Augustana Staff,MWF,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,FSC,116,,MT,Selective,,Reasoning Mathematically,Analytical Reasoning,Quantitative Literacy
MATH 1010,B,3,Quantitative Reasoning,Augustana Staff,MWF,2:00 PM,2:50 PM,08/26/2026,12/11/2026,MAIN,MC,253,,MT,Selective,,Reasoning Mathematically,Analytical Reasoning,Quantitative Literacy
MATH 1101,A,3,Numbers & Operation for Teachers,Carl Olimb,MWF,9:00 AM,9:50 AM,08/26/2026,12/11/2026,MAIN,FSC,373,,,,,,,
MATH 1500,A,4,Pre-Calculus,Martha Terese Gregg,MTWF,11:00 AM,11:50 AM,08/26/2026,12/11/2026,MAIN,WGNR,138,,MT,Selective,,Reasoning Mathematically,Analytical Reasoning,Quantitative Literacy
MATH 1501,A,4,Calculus I,Martha Terese Gregg,MTWF,9:00 AM,9:50 AM,08/26/2026,12/11/2026,MAIN,MC,257,,MT,Selective,,Reasoning Mathematically,Analytical Reasoning,Quantitative Literacy
MATH 1501,B,4,Calculus I,Augustana Staff,MTWF,11:00 AM,11:50 AM,08/26/2026,12/11/2026,MAIN,FSC,113B,,MT,Selective,,Reasoning Mathematically,Analytical Reasoning,Quantitative Literacy
MATH 1501,C,4,Calculus I,Martha Terese Gregg,MTWF,12:00 PM,12:50 PM,08/26/2026,12/11/2026,MAIN,FSC,113B,,MT,Selective,,Reasoning Mathematically,Analytical Reasoning,Quantitative Literacy
MATH 1502,A,4,Calculus II,Derek Vasquez,MTWF,8:00 AM,8:50 AM,08/26/2026,12/11/2026,MAIN,FSC,373,,,,,,,
MATH 1502,B,4,Calculus II,Carl Olimb,MTWF,12:00 PM,12:50 PM,08/26/2026,12/11/2026,MAIN,FSC,214,,,,,,,
MATH 1610,A,3,Intro to Statistics using R,Mariam Khachatryan,MWF,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,FSC,373,,MT,Selective,,Reasoning Mathematically,Analytical Reasoning,Quantitative Literacy
MATH 1610,B,3,Intro to Statistics using R,Mariam Khachatryan,MWF,2:00 PM,2:50 PM,08/26/2026,12/11/2026,MAIN,FSC,373,,MT,Selective,,Reasoning Mathematically,Analytical Reasoning,Quantitative Literacy
MATH 2210,A,3,Foundations of Mathematics,George Nasr,MWF,2:00 PM,2:50 PM,08/26/2026,12/11/2026,MAIN,WGNR,138,,,,,,,
MATH 2510,A,3,Differential Equations,George Nasr,MWF,9:00 AM,9:50 AM,08/26/2026,12/11/2026,MAIN,MC,257,,,,,,,
MATH 3602,A,3,Probability,Mariam Khachatryan,TR,10:50 AM,12:05 PM,08/26/2026,12/11/2026,MAIN,FSC,373,,,,,,,
MATH 4401,A,3,Abstract Algebra,George Nasr,TR,9:25 AM,10:40 AM,08/26/2026,12/11/2026,MAIN,FSC,373,,,,,,,
MDST 1400,A,3,Media and Society,Kathleen E McCollough,MWF,2:00 PM,2:50 PM,08/26/2026,12/11/2026,MAIN,HUM,302,,SS,Selective,,Human Beh & Soc Systems,Care for Community/World,Civic Knowledge
MDST 2500,A,3,Introduction to Digital Media,Kathleen E McCollough,TR,1:40 PM,2:55 PM,08/26/2026,12/11/2026,MAIN,HUM,302,,,,,,,
MGMT 1210,A,3,Introduction to Leadership,Diogo A Seixas,MWF,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,MC,103,,,,,,,
MGMT 1210,B,3,Introduction to Leadership,Diogo A Seixas,MWF,2:00 PM,2:50 PM,08/26/2026,12/11/2026,MAIN,MC,103,,,,,,,
MGMT 2210,A,3,Principles of Management,Diogo A Seixas,MWF,8:00 AM,8:50 AM,08/26/2026,12/11/2026,MAIN,MC,257,,,,,,,
MGMT 2210,B,3,Principles of Management,Scott James Schmidt,MWF,11:00 AM,11:50 AM,08/26/2026,12/11/2026,MAIN,MC,103,,,,,,,
MGMT 3210,A,3,Human Resource Management,Jaekyo Seo,MWF,8:00 AM,8:50 AM,08/26/2026,12/11/2026,MAIN,MC,255,,,,,,,
MGMT 3210,B,3,Human Resource Management,Jaekyo Seo,MWF,9:00 AM,9:50 AM,08/26/2026,12/11/2026,MAIN,MC,255,,,,,,,
MGMT 4230,A,3,Strategic Management,Zahidul Karim,MWF,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,MC,102,,,,,,,
MPRO 1000,A,1,MPRO Workshop,Frank Douglas Cook,T,9:25 AM,10:40 AM,08/26/2026,12/11/2026,MAIN,HUM,47,,,,,,,
MPRO 1311,A,3,Sibelius I,Anna Vorhes,TR,8:00 AM,9:15 AM,08/26/2026,12/11/2026,MAIN,HUM,231,,,,,,,
MPRO 2111,A,3,Pro Tools Fundamentals I,Scott D Jibben,MWF,11:00 AM,11:50 AM,08/26/2026,12/11/2026,MAIN,HUM,231,,,,,,,
MPRO 2161,A,3,Audio Prod. Across Platforms,Frank Douglas Cook,ONLN,,,08/26/2026,12/11/2026,MAIN,ONLN,ONLN,,,,,,,
MPRO 2261,A,3,Videography I,Christopher Brian Knutson,MWF,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,HUM,231,,,,,,,
MPRO 3113,A,3,Pro Tools Production I,Frank Douglas Cook,TR,12:15 PM,1:30 PM,08/26/2026,12/11/2026,MAIN,HUM,231,,,,,,,
MPRO 4115,A,3,Adv Music Production Techniques,Frank Douglas Cook,TR,10:50 AM,12:05 PM,08/26/2026,12/11/2026,MAIN,HUM,231,,,,,,,
MRKT 2110,A,3,Principles of Marketing,Aihui Ding,MWF,8:00 AM,8:50 AM,08/26/2026,12/11/2026,MAIN,HUM,123,,,,,,,
MRKT 2110,B,3,Principles of Marketing,Aihui Ding,MWF,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,HUM,123,,,,,,,
MRKT 3110,A,3,Marketing Promotions,Matthew Willard,TR,9:25 AM,10:40 AM,08/26/2026,12/11/2026,MAIN,MC,201,,,,,,,
MRKT 4110,A,3,Marketing Research,Aihui Ding,TR,10:50 AM,12:05 PM,08/26/2026,12/11/2026,MAIN,MC,257,,,,,,,
MRKT 6610,A,3,Managerial Marketing,Matthew Willard,W,6:30 PM,9:30 PM,08/26/2026,10/09/2026,MAIN,MC,201,,,,,,,
MUSI 0000,A,1,Ensemble Participation,,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,,,,,,,,
MUSI 1000,A,1,Augustana Band,Christopher G Unger,MWR,4:00 PM,5:30 PM,08/26/2026,12/11/2026,MAIN,HUM,168,,,,,,,
MUSI 1001,A,1,Northlanders Jazz Band,Brian S Hanegan,MWF,12:00 PM,12:50 PM,08/26/2026,12/11/2026,MAIN,HUM,168,,,,,,,
MUSI 1003,A,1,Viking Marching Band,Boyd Bronson Perkins,TR,5:45 PM,7:30 PM,08/26/2026,12/11/2026,MAIN,HUM,168,,,,,,,
MUSI 1003,A,1,Viking Marching Band,,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,,,,,,,,,
MUSI 1010,A,1,Augustana Orchestra,Christopher G Unger,T,4:00 PM,5:30 PM,08/26/2026,12/11/2026,MAIN,HUM,168,,,,,,,
MUSI 1010,A,1,Augustana Orchestra,Christopher G Unger,W,6:30 PM,9:30 PM,08/26/2026,12/11/2026,MAIN,HUM,168,,,,,,,
MUSI 1010,A,1,Augustana Orchestra,Christopher G Unger,R,4:00 PM,5:30 PM,08/26/2026,12/11/2026,MAIN,HUM,168,,,,,,,
MUSI 1020,A,1,Augustana Choir,Russell P. Svenningsen,MTWR,4:00 PM,5:30 PM,08/26/2026,12/11/2026,MAIN,HUM,173,,,,,,,
MUSI 1021,A,1,Angelus Choir,Natalie Marie Campbell,MTWR,4:00 PM,4:50 PM,08/26/2026,12/11/2026,MAIN,HUM,177,,,,,,,
MUSI 1022,A,1,VikingKor Choir,Russell P. Svenningsen,MTWF,3:00 PM,3:50 PM,08/26/2026,12/11/2026,MAIN,HUM,173,,,,,,,
MUSI 1030,,0,Colloquium,Russell P. Svenningsen,R,3:00 PM,3:50 PM,08/26/2026,12/11/2026,MAIN,HUM,177,,,,,,,
MUSI 1100,A,1,Chamber Ensemble: Brass Choir,,MW,3:00 PM,3:50 PM,08/26/2026,12/11/2026,MAIN,HUM,177,,,,,,,
MUSI 1101,A,1,Brass Quintet,,F,3:00 PM,3:50 PM,08/26/2026,12/11/2026,MAIN,HUM,177,,,,,,,
MUSI 1104,A,1,Trombone Choir,Matthew Charles Erickson,T,3:00 PM,3:50 PM,08/26/2026,12/11/2026,MAIN,HUM,177,,,,,,,
MUSI 1105,A,1,Tuba/Euph. Ensemble,Michael Lynn Andersen,W,5:30 PM,6:30 PM,08/26/2026,12/11/2026,MAIN,HUM,177,,,,,,,
MUSI 1110,A,1,Collaborative Piano,Isabella Kumagai,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,146,,,,,,,
MUSI 1120,A,1,Augie Rock Combo,Jeremy James Hegg,W,3:00 PM,3:50 PM,08/26/2026,12/11/2026,MAIN,HUM,28,,,,,,,
MUSI 1121,A,1,Jazz Combo,Brian S Hanegan,T,3:00 PM,3:50 PM,08/26/2026,12/11/2026,MAIN,HUM,28,,,,,,,
MUSI 1123,A,1,Tech Ensemble,Scott D Jibben,W,3:00 PM,3:50 PM,08/26/2026,12/11/2026,MAIN,HUM,28,,,,,,,
MUSI 1130,A,1,Drum Line,,,3:00 PM,3:50 PM,08/26/2026,12/11/2026,MAIN,HUM,168,,,,,,,
MUSI 1131,A,1,Percussion Ensemble,Daniel E. Sailer,MW,3:00 PM,3:50 PM,08/26/2026,12/11/2026,MAIN,HUM,168,,,,,,,
MUSI 1140,A,1,String Quartet 1,Robert Erhard,T,3:00 PM,3:50 PM,08/26/2026,12/11/2026,MAIN,HUM,54,,,,,,,
MUSI 1140,B,1,String Quartet 2,Ioana Galu,T,3:00 PM,3:50 PM,08/26/2026,12/11/2026,MAIN,HUM,24,,,,,,,
MUSI 1140,C,1,Augustana Chamber Orchestra,Ioana Galu,T,6:30 PM,8:30 PM,08/26/2026,12/11/2026,MAIN,HUM,177,,,,,,,
MUSI 1151,A,1,Flute Choir,Emily Beth Anderson,W,5:30 PM,6:20 PM,08/26/2026,12/11/2026,MAIN,HUM,173,,,,,,,
MUSI 1152,A,1,Saxophone Ensemble,Ryan K Millikan,R,5:30 PM,6:20 PM,08/26/2026,12/11/2026,MAIN,HUM,54,,,,,,,
MUSI 1153,A,1,Woodwind Choir,Angela Marie Larson,T,4:30 PM,5:20 PM,08/26/2026,12/11/2026,MAIN,HUM,145,,,,,,,
MUSI 1160,A,1,Augustana Bach Collegium,David Chin,TF,3:00 PM,3:50 PM,08/26/2026,12/11/2026,MAIN,CHPL,100,,,,,,,
MUSI 1200,A,3,The Understanding of Music,Dana Gail LeVan,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,ONLN,ONLN,Online,A,Selective,,Engaging the Arts,Critical Reading,
MUSI 1200,B,3,The Understanding of Music,Dana Gail LeVan,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,ONLN,ONLN,Online,A,Selective,,Engaging the Arts,Critical Reading,
MUSI 1201,A,3,"Blues, Jazz, and Rock",Brian S Hanegan,TR,10:50 AM,12:05 PM,08/26/2026,12/11/2026,MAIN,HUM,168,,US,Selective,,Engaging the Arts,Cross-Cultural Literacy,
MUSI 1201,B,3,"Blues, Jazz, and Rock",Leo Taylor,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,ONLN,ONLN,Online,US,Selective,,Engaging the Arts,Cross-Cultural Literacy,
MUSI 1300,A,2,Music Theory I,David Chin,MWF,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,HUM,146,,A,Selective,,Engaging the Arts,Analytical Reasoning,
MUSI 1310,A,1,Aural Skills Lab,Isabella Kumagai,TR,12:15 PM,1:05 PM,08/26/2026,12/11/2026,MAIN,HUM,145,,A,,,,,
MUSI 1400,A,1,Beginning Guitar Class I,Geoffrey Clark Gunderson,TR,8:00 AM,9:15 AM,08/26/2026,12/11/2026,MAIN,HUM,146,,,,,,,
MUSI 1401,A,1,Beginning Guitar Class II,Geoffrey Clark Gunderson,TR,9:25 AM,10:40 AM,08/26/2026,12/11/2026,MAIN,HUM,146,,,,,,,
MUSI 1410,A,1,Beginning Class Piano I,Isabella Kumagai,MWF,8:00 AM,8:50 AM,08/26/2026,12/11/2026,MAIN,HUM,146,,,,,,,
MUSI 1500,A,3,Intro to Music Technology,Scott D Jibben,MWF,9:00 AM,9:50 AM,08/26/2026,12/11/2026,MAIN,HUM,231,,,,,,,
MUSI 1610,A,1,Applied Lessons: Trumpet(30 min),Scott S. Olson,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,13,Lessons,,,,,,
MUSI 1610,B,1,Applied Lessons: Trumpet(30 min),Lon Barry Semansky,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,13,Lessons,,,,,,
MUSI 1611,C,1,Applied Lessons: FrHorn (30 min),Andrea Kay Carlson,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,13,Lessons,,,,,,
MUSI 1612,D,1,Appl Lessons: Trombone (30 min),Matthew Charles Erickson,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,10,Lessons,,,,,,
MUSI 1613,D,1,Appl Lessons: Euphonium (30 min),Matthew Charles Erickson,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,10,Lessons,,,,,,
MUSI 1614,E,1,Applied Lessons: Tuba (30 min),Michael Lynn Andersen,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,10,Lessons,,,,,,
MUSI 1620,A,1,Applied Lessons: Organ (30 min),Matthew Thomas Tylutki,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,14,Lessons,,,,,,
MUSI 1621,C,1,Applied Lessons: Piano (30 min),Isabella Kumagai,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,14,Lessons,,,,,,
MUSI 1630,A,1,Appl Lessons: Comm Bass (30 min),Andrew Zane Reinartz,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,24,Lessons,,,,,,
MUSI 1631,B,1,Appl Lssns: Comm Guitar (30 min),Micah Jon Wetzel,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,28,Lessons,,,,,,
MUSI 1632,C,1,App Lssn: Comm Keyboard (30 min),Jeremy James Hegg,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,152,Lessons,,,,,,
MUSI 1633,D,1,App Lessn: Comm Trumpet (30 min),Jim A. Speirs,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,10,Lessons,,,,,,
MUSI 1640,A,1,Appl Lesson: Percussion (30 min),Leo Taylor,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,52,Lessons,,,,,,
MUSI 1650,A,1,Applied Lessons: Violin (30 min),Ioana Galu,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,5,Lessons,,,,,,
MUSI 1650,B,1,Applied Lessons: Violin (30 min),Magdalena Modzelewska,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,4,Lessons,,,,,,
MUSI 1651,C,1,Applied Lessons: Viola (30 min),Maria Peters,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,11,Lessons,,,,,,
MUSI 1652,D,1,App Lesson: Violincello (30 min),Robert Erhard,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,24,Lessons,,,,,,
MUSI 1653,E,1,Applied Lessons: Bass (30 min),John B. Casey,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,24,Lessons,,,,,,
MUSI 1654,G,1,Applied Lessons: Guitar (30 min),Geoffrey Clark Gunderson,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,12,Lessons,,,,,,
MUSI 1655,H,1,Applied Lessons: Harp (30 min),Anna Vorhes,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,160,Lessons,,,,,,
MUSI 1660,A,1,Applied Lessons: Flute (30 min),Emily Beth Anderson,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,7,Lessons,,,,,,
MUSI 1661,D,1,Appld Lessons: Clarinet (30 min),Angela Marie Larson,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,7,Lessons,,,,,,
MUSI 1663,F,1,Appld Lessons: Bassoon (30 min),John Tomkins,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,7,Lessons,,,,,,
MUSI 1664,H,1,Appl Lessons: Saxophone (30 min),Ryan K Millikan,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,45,Lessons,,,,,,
MUSI 1670,A,1,Applied Lessons: Voice (30 min),Russell P. Svenningsen,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,135,Lessons,,,,,,
MUSI 1670,B,1,Applied Lessons: Voice (30 min),Natalie Marie Campbell,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,137,Lessons,,,,,,
MUSI 1670,D,1,Applied Lessons: Voice (30 min),Carmelita Guse,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,3,Lessons,,,,,,
MUSI 1670,E,1,Applied Lessons: Voice (30 min),Andrea Ross,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,3,Lessons,,,,,,
MUSI 1670,F,1,Applied Lessons: Voice (30 min),Judith Schreck,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,149,Lessons,,,,,,
MUSI 1670,G,1,Applied Lessons: Voice (30 min),Elizabeth Caroline Whitehead,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,150,Lessons,,,,,,
MUSI 1670,H,1,Applied Lessons: Voice (30 min),Peter Tuff,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,45,Lessons,,,,,,
MUSI 1670,I,1,Applied Lessons: Voice (30 min),Benjamin Sieverding,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,150,Lessons,,,,,,
MUSI 1680,A,1,Applied Comp. Lessons (30 min),Jeremy James Hegg,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,152,Lessons,,,,,,
MUSI 1710,A,1,Applied Lessons: Trumpet(50 min),Scott S. Olson,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,13,Lessons,,,,,,
MUSI 1711,C,1,Applied Lessons: FrHorn (50 min),Andrea Kay Carlson,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,13,Lessons,,,,,,
MUSI 1712,D,1,Appl Lessons: Trombone (50 min),Matthew Charles Erickson,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,10,Lessons,,,,,,
MUSI 1713,D,1,Appl Lessons: Euphonium (50 min),Matthew Charles Erickson,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,10,Lessons,,,,,,
MUSI 1714,E,1,Applied Lessons: Tuba (50 min),Michael Lynn Andersen,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,10,Lessons,,,,,,
MUSI 1720,A,1,Applied Lessons: Organ (50 min),Matthew Thomas Tylutki,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,14,Lessons,,,,,,
MUSI 1721,B,1,Applied Lessons: Piano (50 min),Matthew Whitaker LLC,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,158,Lessons,,,,,,
MUSI 1721,C,1,Applied Lessons: Piano (50 min),Isabella Kumagai,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,158,Lessons,,,,,,
MUSI 1730,A,1,Appl Lessons: Comm Bass (50 min),Andrew Zane Reinartz,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,24,Lessons,,,,,,
MUSI 1731,B,1,Appl Lssns: Comm Guitar (50 min),Micah Jon Wetzel,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,28,Lessons,,,,,,
MUSI 1732,C,1,App Lssn: Comm Keyboard (50 min),Jeremy James Hegg,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,152,Lessons,,,,,,
MUSI 1733,D,1,App Lessn: Comm Trumpet (50 min),Jim A. Speirs,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,10,Lessons,,,,,,
MUSI 1740,A,1,Appl Lesson: Percussion (50 min),Leo Taylor,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,52,Lessons,,,,,,
MUSI 1750,A,1,Applied Lessons: Violin (50 min),Ioana Galu,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,5,Lessons,,,,,,
MUSI 1750,B,1,Applied Lessons: Violin (50 min),Magdalena Modzelewska,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,4,Lessons,,,,,,
MUSI 1751,A,1,Applied Lessons: Viola (50 min),Ioana Galu,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,5,Lessons,,,,,,
MUSI 1760,B,1,Applied Lessons: Flute (50 min),William Cedeno,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,7,Lessons,,,,,,
MUSI 1761,C,1,Appld Lessons: Clarinet (50 min),Irina Chang,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,7,Lessons,,,,,,
MUSI 1762,E,1,Applied Lessons: Oboe (50 min),Jeffrey L. Paul,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,7,Lessons,,,,,,
MUSI 1764,G,1,Appl Lessons: Saxophone (50 min),Brian S Hanegan,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,,Lessons,,,,,,
MUSI 1770,A,1,Applied Lessons: Voice (50 min),Russell P. Svenningsen,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,135,Lessons,,,,,,
MUSI 1770,B,1,Applied Lessons: Voice (50 min),Natalie Marie Campbell,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,137,Lessons,,,,,,
MUSI 1770,E,1,Applied Lessons: Voice (50 min),Andrea Ross,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,3,Lessons,,,,,,
MUSI 1770,F,1,Applied Lessons: Voice (50 min),Judith Schreck,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,149,Lessons,,,,,,
MUSI 1780,A,1,Applied Comp. Lessons (50 min),Jeremy James Hegg,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,152,Lessons,,,,,,
MUSI 2210,A,3,Music History & Lit to 1750,David Chin,TR,10:50 AM,12:05 PM,08/26/2026,12/11/2026,MAIN,HUM,145,,WT,Selective,,Reading the Human Record,Critical Reading,Cross-Cultural Literacy
MUSI 2300,A,2,Music Theory III,Jeremy James Hegg,MWF,2:00 PM,2:50 PM,08/26/2026,12/11/2026,MAIN,HUM,145,,,,,,,
MUSI 2400,A,1,Intermediate Guitar Class I,Geoffrey Clark Gunderson,TR,9:25 AM,10:40 AM,08/26/2026,12/11/2026,MAIN,HUM,146,,,,,,,
MUSI 2401,A,1,Intermediate Guitar Class II,Geoffrey Clark Gunderson,TR,9:25 AM,10:40 AM,08/26/2026,12/11/2026,MAIN,HUM,146,,,,,,,
MUSI 2410,A,1,Intermediate Class Piano I,Isabella Kumagai,MWF,9:00 AM,9:50 AM,08/26/2026,12/11/2026,MAIN,HUM,146,,,,,,,
MUSI 2421,A,2,Singers Diction,Natalie Marie Campbell,MWF,9:00 AM,9:50 AM,08/26/2026,12/11/2026,MAIN,HUM,145,,,,,,,
MUSI 2423,A,2,String Pedagogy & Performance,Maria Peters,TR,8:00 AM,9:15 AM,08/26/2026,12/11/2026,MAIN,HUM,54,,,,,,,
MUSI 3210,A,3,Music Hist/Lit NonWest,Anna Vorhes,TR,9:25 AM,10:40 AM,08/26/2026,12/11/2026,MAIN,HUM,145,,"PW, W","Selective, Signature",Upper-Level Writing,Connecting Across Culture,Cross-Cultural Literacy,Written Communication
MUSI 3431,A,3,Secondary Choral Methods,Boyd Bronson Perkins,MWF,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,HUM,173,,,,,,,
MUSI 3441,A,3,Advanced Conducting,Christopher G Unger,TR,12:15 PM,1:05 PM,08/26/2026,12/11/2026,MAIN,HUM,173,,,,,,,
MUSI 3710,A,1,Applied Lessons: Trumpet(50 min),Scott S. Olson,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,13,Lessons,,,,,,
MUSI 3710,B,1,Applied Lessons: Trumpet(50 min),Lon Barry Semansky,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,13,Lessons,,,,,,
MUSI 3712,D,1,Appl Lessons: Trombone (50 min),Matthew Charles Erickson,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,10,Lessons,,,,,,
MUSI 3713,D,1,Appl Lessons: Euphonium (50 min),Matthew Charles Erickson,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,10,Lessons,,,,,,
MUSI 3714,E,1,Applied Lessons: Tuba (50 min),Michael Lynn Andersen,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,10,Lessons,,,,,,
MUSI 3721,B,1,Applied Lessons: Piano (50 min),Matthew Whitaker LLC,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,158,Lessons,,,,,,
